"id","age","protocol","num_quality_tokens","num_quality_elements"
168602,"2015-06-01","""ISO""",,0
340258,"2014-03-01","""ISO""",,0
323452,"2014-05-01","""ISO""",,0
284212,"2015-08-01","""ISO""",,0
275027,"","""ISO""",,0
731086,"2015-01-01","""ISO""",,0
453027,"2015-08-01","""ISO""",,0
753772,"2014-05-01","""ISO""",,0
346699,"2015-08-01","""ISO""",,0
475823,"","""ISO""",,0
657228,"2015-01-01","""ISO""",,0
584368,"","""ISO""",,0
651588,"2009-12-01","""ISO""",,0
332860,"","""ISO""",,0
772486,"","""ISO""",,0
204543,"2015-03-01","""ISO""",,0
526322,"2014-01-01","""ISO""",,0
811581,"2015-08-01","""ISO""",,0
464923,"2015-01-01","""ISO""",,0
277936,"2014-08-01","""ISO""",,0
233454,"2012-09-01","""ISO""",,0
356927,"","""ISO""",,0
592392,"","""ISO""",,0
345712,"1998-07-01","""ISO""",,0
474717,"2012-09-01","""ISO""",,0
137903,"2012-09-01","""ISO""",,0
608919,"2014-05-01","""ISO""",,0
579470,"","""ISO""",,0
161917,"2014-09-01","""ISO""",,0
623909,"","""ISO""",,0
578043,"2012-09-01","""ISO""",,0
224008,"","""ISO""",,0
358241,"2012-04-01","""ISO""",,0
247316,"2013-04-01","""ISO""",,0
287078,"2013-05-01","""ISO""",,0
201810,"","""ISO""",,0
273883,"2014-06-01","""ISO""",,0
642773,"2013-03-01","""ISO""",,0
547774,"","""ISO""",,0
468466,"2015-08-01","""ISO""",,0
243982,"2012-09-01","""ISO""",,0
447388,"","""ISO""",,0
760292,"2014-10-01","""ISO""",,0
371631,"","""ISO""",,0
729832,"2012-09-01","""ISO""",,0
402135,"2011-02-01","""ISO""",,0
724336,"2012-09-01","""ISO""",,0
691680,"2015-09-01","""ISO""",,0
277522,"2014-09-01","""ISO""",,0
180627,"","""ISO""",,0
163119,"2014-05-01","""ISO""",,0
787197,"2014-10-01","""ISO""",,0
481700,"2013-03-01","""ISO""",,0
205974,"","""ISO""",,0
707108,"2014-05-01","""ISO""",,0
406554,"","""ISO""",,0
654943,"2012-09-01","""ISO""",,0
401599,"2014-03-01","""ISO""",,0
639768,"2014-09-01","""ISO""",,0
619336,"2015-06-01","""ISO""",,0
746626,"2014-08-01","""ISO""",,0
561041,"2012-09-01","""ISO""",,0
445346,"2014-03-01","""ISO""",,0
640688,"","""ISO""",,0
614800,"","""ISO""",,0
450719,"2014-07-01","""ISO""",,0
602843,"","""ISO""",,0
363929,"","""ISO""",,0
137661,"2012-09-01","""ISO""",,0
739843,"","""ISO""",,0
462418,"2015-06-01","""ISO""",,0
298978,"2013-06-01","""ISO""",,0
745609,"","""ISO""",,0
352437,"","""ISO""",,0
227792,"","""ISO""",,0
463993,"2015-02-01","""ISO""",,0
350480,"2015-01-01","""ISO""",,0
308120,"","""ISO""",,0
375696,"","""ISO""",,0
293544,"","""ISO""",,0
678731,"2013-04-01","""ISO""",,0
720978,"2012-09-01","""ISO""",,0
430232,"2014-03-01","""ISO""",,0
576149,"","""ISO""",,0
254207,"","""ISO""",,0
494124,"","""ISO""",,0
225426,"2014-05-01","""ISO""",,0
224712,"","""ISO""",,0
247478,"2014-10-01","""ISO""",,0
461990,"","""ISO""",,0
383900,"2015-08-01","""ISO""",,0
588450,"2014-03-01","""ISO""",,0
508135,"2009-03-01","""ISO""",,0
411729,"","""ISO""",,0
659186,"","""ISO""",,0
502815,"2014-09-01","""ISO""",,0
486761,"","""ISO""",,0
710170,"","""ISO""",,0
541084,"1986-01-01","""ISO""",,0
575116,"2012-09-01","""ISO""",,0
566511,"2015-08-01","""ISO""",,0
450710,"2014-10-01","""ISO""",,0
200726,"2014-03-01","""ISO""",,0
490010,"","""ISO""",,0
307235,"2014-03-01","""ISO""",,0
318631,"","""ISO""",,0
427459,"2013-06-01","""ISO""",,0
571075,"","""ISO""",,0
190929,"2014-05-01","""ISO""",,0
764860,"2014-05-01","""ISO""",,0
466168,"2014-03-01","""ISO""",,0
464615,"","""ISO""",,0
252680,"","""ISO""",,0
626375,"2014-03-01","""ISO""",,0
441955,"","""ISO""",,0
340282,"","""ISO""",,0
272478,"2015-08-01","""ISO""",,0
242139,"","""ISO""",,0
482234,"","""ISO""",,0
540493,"2015-05-01","""ISO""",,0
397285,"","""ISO""",,0
191097,"2014-03-01","""ISO""",,0
376258,"2012-09-01","""ISO""",,0
348313,"2015-08-01","""ISO""",,0
272434,"2014-06-01","""ISO""",,0
231134,"","""ISO""",,0
655108,"","""ISO""",,0
318250,"","""ISO""",,0
716216,"2014-09-01","""ISO""",,0
372297,"","""ISO""",,0
302100,"9999-01-01","""ISO""",,0
724651,"2011-04-01","""ISO""",,0
427620,"9999-01-01","""ISO""",,0
771252,"2015-07-01","""ISO""",,0
242551,"2014-12-01","""ISO""",,0
669800,"","""ISO""",,0
561731,"","""ISO""",,0
525411,"","""ISO""",,0
660111,"2010-10-01","""ISO""",,0
315179,"2015-09-01","""ISO""",,0
279441,"","""ISO""",,0
245266,"2012-10-01","""ISO""",,0
221869,"2015-09-01","""ISO""",,0
708581,"2015-08-01","""ISO""",,0
684220,"2015-09-01","""ISO""",,0
420524,"","""ISO""",,0
414800,"2014-08-01","""ISO""",,0
647521,"","""ISO""",,0
141639,"2015-07-01","""ISO""",,0
661914,"","""ISO""",,0
609667,"","""ISO""",,0
543539,"2014-06-01","""ISO""",,0
701892,"","""ISO""",,0
668560,"","""ISO""",,0
557300,"","""ISO""",,0
530280,"","""ISO""",,0
253979,"2007-08-01","""ISO""",,0
204254,"","""ISO""",,0
771692,"","""ISO""",,0
731745,"","""ISO""",,0
438017,"","""ISO""",,0
688893,"2015-09-01","""ISO""",,0
676734,"2014-10-01","""ISO""",,0
456177,"2015-08-01","""ISO""",,0
694725,"","""ISO""",,0
244995,"","""ISO""",,0
170746,"2015-07-01","""ISO""",,0
794983,"","""ISO""",,0
238572,"","""ISO""",,0
730773,"","""ISO""",,0
702541,"2012-06-01","""ISO""",,0
154334,"2012-09-01","""ISO""",,0
251174,"2014-03-01","""ISO""",,0
426692,"","""ISO""",,0
571082,"2015-08-01","""ISO""",,0
381477,"","""ISO""",,0
167163,"2014-08-01","""ISO""",,0
742088,"2015-01-01","""ISO""",,0
697433,"","""ISO""",,0
352334,"","""ISO""",,0
782317,"2011-04-01","""ISO""",,0
776908,"","""ISO""",,0
489605,"","""ISO""",,0
797620,"","""ISO""",,0
328200,"","""ISO""",,0
306072,"","""ISO""",,0
726116,"","""ISO""",,0
400654,"","""ISO""",,0
401942,"2014-07-01","""ISO""",,0
634952,"2014-05-01","""ISO""",,0
246025,"2014-05-01","""ISO""",,0
376889,"2015-09-01","""ISO""",,0
193562,"2014-03-01","""ISO""",,0
170766,"2014-06-01","""ISO""",,0
802193,"2007-01-01","""ISO""",,0
651523,"2014-10-01","""ISO""",,0
554043,"2015-09-01","""ISO""",,0
651096,"2014-03-01","""ISO""",,0
630823,"2015-05-01","""ISO""",,0
148237,"2014-09-01","""ISO""",,0
452516,"","""ISO""",,0
443165,"2014-08-01","""ISO""",,0
684549,"","""ISO""",,0
211757,"","""ISO""",,0
657870,"","""ISO""",,0
511177,"2015-08-01","""ISO""",,0
166861,"2014-03-01","""ISO""",,0
712174,"2014-06-01","""ISO""",,0
511420,"2013-04-01","""ISO""",,0
729248,"","""ISO""",,0
623894,"2014-06-01","""ISO""",,0
198872,"","""ISO""",,0
467209,"2011-03-01","""ISO""",,0
454758,"9999-01-01","""ISO""",,0
606040,"2012-09-01","""ISO""",,0
495687,"2012-09-01","""ISO""",,0
697312,"2011-04-01","""ISO""",,0
235039,"","""ISO""",,0
735796,"","""ISO""",,0
579429,"2015-01-01","""ISO""",,0
193932,"2015-07-01","""ISO""",,0
318239,"","""ISO""",,0
554426,"","""ISO""",,0
207372,"2014-01-01","""ISO""",,0
404068,"2014-06-01","""ISO""",,0
597058,"2015-08-01","""ISO""",,0
443649,"2014-03-01","""ISO""",,0
349460,"2014-12-01","""ISO""",,0
211847,"2012-09-01","""ISO""",,0
154623,"2015-08-01","""ISO""",,0
242874,"","""ISO""",,0
350514,"2015-08-01","""ISO""",,0
627088,"2012-09-01","""ISO""",,0
614478,"","""ISO""",,0
254726,"","""ISO""",,0
672076,"2015-05-01","""ISO""",,0
177153,"2014-10-01","""ISO""",,0
571647,"2006-07-01","""ISO""",,0
421017,"2015-01-01","""ISO""",,0
576647,"","""ISO""",,0
376371,"","""ISO""",,0
394906,"","""ISO""",,0
564696,"","""ISO""",,0
663048,"2014-08-01","""ISO""",,0
245620,"2014-09-01","""ISO""",,0
381221,"2015-08-01","""ISO""",,0
593824,"2013-06-01","""ISO""",,0
376590,"2014-04-01","""ISO""",,0
182630,"2014-09-01","""ISO""",,0
683569,"9999-01-01","""ISO""",,0
672382,"2014-09-01","""ISO""",,0
533275,"2014-05-01","""ISO""",,0
186168,"2012-09-01","""ISO""",,0
490611,"2015-08-01","""ISO""",,0
631163,"2014-12-01","""ISO""",,0
179886,"2015-05-01","""ISO""",,0
710187,"2015-08-01","""ISO""",,0
457195,"","""ISO""",,0
732457,"2012-09-01","""ISO""",,0
615299,"","""ISO""",,0
565544,"2014-08-01","""ISO""",,0
435630,"2015-09-01","""ISO""",,0
362520,"2012-09-01","""ISO""",,0
271689,"2005-10-01","""ISO""",,0
802580,"2014-06-01","""ISO""",,0
197886,"2014-11-01","""ISO""",,0
314654,"9999-01-01","""ISO""",,0
761079,"","""ISO""",,0
270920,"2015-08-01","""ISO""",,0
739275,"2015-08-01","""ISO""",,0
433378,"","""ISO""",,0
346238,"2015-03-01","""ISO""",,0
144853,"2015-01-01","""ISO""",,0
227201,"","""ISO""",,0
529579,"2013-11-01","""ISO""",,0
137971,"2014-07-01","""ISO""",,0
473931,"2015-06-01","""ISO""",,0
732593,"2015-08-01","""ISO""",,0
622572,"2015-05-01","""ISO""",,0
188509,"2015-09-01","""ISO""",,0
641103,"2003-08-01","""ISO""",,0
554770,"","""ISO""",,0
546439,"2015-08-01","""ISO""",,0
744209,"2015-05-01","""ISO""",,0
637260,"","""ISO""",,0
575731,"2015-08-01","""ISO""",,0
563069,"2012-09-01","""ISO""",,0
301734,"2015-06-01","""ISO""",,0
602572,"2014-05-01","""ISO""",,0
398353,"2015-08-01","""ISO""",,0
228283,"2014-12-01","""ISO""",,0
675826,"2014-06-01","""ISO""",,0
452549,"","""ISO""",,0
297420,"","""ISO""",,0
380428,"2013-02-01","""ISO""",,0
234219,"2014-09-01","""ISO""",,0
526071,"2014-03-01","""ISO""",,0
356465,"","""ISO""",,0
661879,"","""ISO""",,0
266863,"2014-10-01","""ISO""",,0
221295,"","""ISO""",,0
393182,"2014-03-01","""ISO""",,0
789269,"","""ISO""",,0
582737,"2014-10-01","""ISO""",,0
316349,"2014-10-01","""ISO""",,0
250770,"","""ISO""",,0
239224,"","""ISO""",,0
738567,"2014-06-01","""ISO""",,0
685398,"","""ISO""",,0
533723,"2014-11-01","""ISO""",,0
309965,"2014-06-01","""ISO""",,0
797066,"2014-03-01","""ISO""",,0
685438,"2013-06-01","""ISO""",,0
145192,"2014-12-01","""ISO""",,0
420672,"","""ISO""",,0
350163,"2014-03-01","""ISO""",,0
158831,"2015-08-01","""ISO""",,0
184287,"2009-05-01","""ISO""",,0
663891,"2014-09-01","""ISO""",,0
349286,"","""ISO""",,0
656755,"2012-09-01","""ISO""",,0
138602,"2015-08-01","""ISO""",,0
325592,"","""ISO""",,0
270629,"2015-07-01","""ISO""",,0
245127,"","""ISO""",,0
505397,"2010-01-01","""ISO""",,0
471780,"","""ISO""",,0
673498,"2015-03-01","""ISO""",,0
326497,"","""ISO""",,0
261831,"","""ISO""",,0
454020,"2014-05-01","""ISO""",,0
433372,"","""ISO""",,0
271755,"2013-11-01","""ISO""",,0
486741,"2014-03-01","""ISO""",,0
548661,"","""ISO""",,0
516679,"","""ISO""",,0
339506,"","""ISO""",,0
815457,"","""ISO""",,0
327805,"2015-08-01","""ISO""",,0
452433,"","""ISO""",,0
190655,"2005-12-01","""ISO""",,0
461180,"","""ISO""",,0
275629,"","""ISO""",,0
204346,"2014-03-01","""ISO""",,0
205438,"2014-05-01","""ISO""",,0
673581,"2014-05-01","""ISO""",,0
606522,"","""ISO""",,0
776517,"2015-09-01","""ISO""",,0
333723,"","""ISO""",,0
776415,"2015-09-01","""ISO""",,0
754503,"2014-03-01","""ISO""",,0
505217,"2012-09-01","""ISO""",,0
711262,"2013-02-01","""ISO""",,0
665727,"","""ISO""",,0
548757,"2014-06-01","""ISO""",,0
469723,"2014-05-01","""ISO""",,0
175151,"2015-08-01","""ISO""",,0
773528,"","""ISO""",,0
674328,"2014-06-01","""ISO""",,0
631544,"","""ISO""",,0
523111,"2015-08-01","""ISO""",,0
623872,"","""ISO""",,0
372903,"2014-03-01","""ISO""",,0
723983,"2014-03-01","""ISO""",,0
340524,"","""ISO""",,0
237247,"2015-09-01","""ISO""",,0
668544,"2014-09-01","""ISO""",,0
695928,"2012-09-01","""ISO""",,0
714293,"2015-08-01","""ISO""",,0
473001,"2014-05-01","""ISO""",,0
138960,"","""ISO""",,0
687983,"","""ISO""",,0
665907,"","""ISO""",,0
570275,"","""ISO""",,0
410573,"","""ISO""",,0
498826,"2014-06-01","""ISO""",,0
642203,"2015-02-01","""ISO""",,0
527494,"2011-01-01","""ISO""",,0
501470,"2014-09-01","""ISO""",,0
405772,"","""ISO""",,0
630596,"2014-03-01","""ISO""",,0
303763,"","""ISO""",,0
775793,"","""ISO""",,0
725335,"2014-06-01","""ISO""",,0
489698,"","""ISO""",,0
377255,"","""ISO""",,0
169919,"2013-06-01","""ISO""",,0
144306,"","""ISO""",,0
727432,"2013-11-01","""ISO""",,0
613871,"","""ISO""",,0
446726,"2007-06-01","""ISO""",,0
237149,"2014-12-01","""ISO""",,0
603500,"","""ISO""",,0
328923,"2013-06-01","""ISO""",,0
162255,"2012-09-01","""ISO""",,0
675628,"","""ISO""",,0
522281,"","""ISO""",,0
244614,"2015-08-01","""ISO""",,0
567069,"2015-06-01","""ISO""",,0
493687,"2014-08-01","""ISO""",,0
309899,"","""ISO""",,0
723048,"","""ISO""",,0
291947,"","""ISO""",,0
702532,"2015-08-01","""ISO""",,0
284060,"","""ISO""",,0
406942,"","""ISO""",,0
309923,"2012-09-01","""ISO""",,0
541251,"","""ISO""",,0
378617,"","""ISO""",,0
324639,"2014-09-01","""ISO""",,0
544895,"","""ISO""",,0
440095,"2014-10-01","""ISO""",,0
389432,"2014-03-01","""ISO""",,0
225679,"","""ISO""",,0
569553,"2015-08-01","""ISO""",,0
790378,"2014-11-01","""ISO""",,0
674812,"2012-09-01","""ISO""",,0
623487,"","""ISO""",,0
245470,"2015-01-01","""ISO""",,0
726299,"","""ISO""",,0
260621,"2012-09-01","""ISO""",,0
716576,"","""ISO""",,0
618232,"","""ISO""",,0
490757,"","""ISO""",,0
372413,"2015-06-01","""ISO""",,0
365164,"2015-03-01","""ISO""",,0
531230,"2014-06-01","""ISO""",,0
434086,"","""ISO""",,0
561665,"2012-09-01","""ISO""",,0
540455,"2012-09-01","""ISO""",,0
388923,"2012-06-01","""ISO""",,0
204406,"2014-06-01","""ISO""",,0
464786,"2015-08-01","""ISO""",,0
539880,"2014-06-01","""ISO""",,0
212129,"2014-11-01","""ISO""",,0
335765,"","""ISO""",,0
515648,"2014-10-01","""ISO""",,0
423239,"","""ISO""",,0
739939,"2014-03-01","""ISO""",,0
571002,"2014-06-01","""ISO""",,0
467634,"2015-06-01","""ISO""",,0
686947,"","""ISO""",,0
794321,"","""ISO""",,0
329563,"2012-09-01","""ISO""",,0
185328,"2014-09-01","""ISO""",,0
615731,"","""ISO""",,0
701064,"2014-03-01","""ISO""",,0
721707,"2015-08-01","""ISO""",,0
221827,"","""ISO""",,0
455514,"","""ISO""",,0
535466,"","""ISO""",,0
699432,"2014-07-01","""ISO""",,0
142642,"","""ISO""",,0
784768,"2015-09-01","""ISO""",,0
277192,"","""ISO""",,0
532195,"2015-06-01","""ISO""",,0
813282,"2015-04-01","""ISO""",,0
724139,"","""ISO""",,0
679369,"2015-09-01","""ISO""",,0
474332,"","""ISO""",,0
325570,"","""ISO""",,0
210145,"","""ISO""",,0
162821,"2012-02-01","""ISO""",,0
141644,"2014-09-01","""ISO""",,0
186828,"2012-09-01","""ISO""",,0
427749,"2014-06-01","""ISO""",,0
192919,"2015-06-01","""ISO""",,0
363349,"","""ISO""",,0
241208,"","""ISO""",,0
728044,"","""ISO""",,0
672732,"2012-09-01","""ISO""",,0
579123,"2012-09-01","""ISO""",,0
467366,"2012-09-01","""ISO""",,0
792915,"","""ISO""",,0
657556,"","""ISO""",,0
629420,"2015-08-01","""ISO""",,0
790292,"","""ISO""",,0
314067,"2014-10-01","""ISO""",,0
307080,"2015-06-01","""ISO""",,0
386143,"2015-08-01","""ISO""",,0
306425,"","""ISO""",,0
500928,"","""ISO""",,0
353693,"2014-03-01","""ISO""",,0
253290,"9999-01-01","""ISO""",,0
210611,"","""ISO""",,0
461124,"","""ISO""",,0
378864,"","""ISO""",,0
378363,"2015-06-01","""ISO""",,0
225263,"2015-08-01","""ISO""",,0
574331,"","""ISO""",,0
595016,"2015-08-01","""ISO""",,0
323699,"2015-09-01","""ISO""",,0
264456,"","""ISO""",,0
371976,"","""ISO""",,0
305678,"2014-08-01","""ISO""",,0
144374,"","""ISO""",,0
263083,"2012-05-01","""ISO""",,0
539074,"","""ISO""",,0
629067,"2015-08-01","""ISO""",,0
414821,"2014-11-01","""ISO""",,0
332774,"2014-03-01","""ISO""",,0
724610,"2014-12-01","""ISO""",,0
348071,"2015-05-01","""ISO""",,0
625958,"2014-11-01","""ISO""",,0
380422,"2014-09-01","""ISO""",,0
300224,"2014-09-01","""ISO""",,0
201719,"2015-08-01","""ISO""",,0
792761,"2012-06-01","""ISO""",,0
671653,"2015-08-01","""ISO""",,0
635784,"2015-07-01","""ISO""",,0
427214,"","""ISO""",,0
695756,"2014-07-01","""ISO""",,0
667730,"2014-10-01","""ISO""",,0
589643,"","""ISO""",,0
545263,"2012-09-01","""ISO""",,0
617554,"","""ISO""",,0
515791,"","""ISO""",,0
671152,"2012-11-01","""ISO""",,0
484937,"2015-08-01","""ISO""",,0
347056,"2014-09-01","""ISO""",,0
671540,"2012-11-01","""ISO""",,0
403277,"2012-09-01","""ISO""",,0
714557,"2012-09-01","""ISO""",,0
365908,"","""ISO""",,0
347208,"2015-07-01","""ISO""",,0
431988,"","""ISO""",,0
342886,"2012-09-01","""ISO""",,0
259665,"2014-03-01","""ISO""",,0
187456,"2014-08-01","""ISO""",,0
482483,"","""ISO""",,0
172496,"2012-09-01","""ISO""",,0
760648,"2014-03-01","""ISO""",,0
780583,"2015-01-01","""ISO""",,0
484532,"","""ISO""",,0
242006,"2014-09-01","""ISO""",,0
778085,"","""ISO""",,0
564232,"2015-08-01","""ISO""",,0
165168,"2015-03-01","""ISO""",,0
657352,"2015-08-01","""ISO""",,0
773941,"","""ISO""",,0
221302,"2014-08-01","""ISO""",,0
741323,"","""ISO""",,0
246302,"2014-04-01","""ISO""",,0
358404,"","""ISO""",,0
152145,"2014-03-01","""ISO""",,0
666023,"","""ISO""",,0
552815,"","""ISO""",,0
444663,"","""ISO""",,0
583533,"2015-06-01","""ISO""",,0
564110,"","""ISO""",,0
718338,"2014-05-01","""ISO""",,0
550078,"2014-05-01","""ISO""",,0
227253,"2015-03-01","""ISO""",,0
224512,"","""ISO""",,0
523790,"","""ISO""",,0
284133,"2012-09-01","""ISO""",,0
345011,"2015-08-01","""ISO""",,0
301994,"","""ISO""",,0
141307,"","""ISO""",,0
303128,"","""ISO""",,0
666165,"","""ISO""",,0
200293,"","""ISO""",,0
651661,"2015-07-01","""ISO""",,0
577700,"","""ISO""",,0
286603,"2011-03-01","""ISO""",,0
290624,"","""ISO""",,0
549881,"2014-03-01","""ISO""",,0
153217,"","""ISO""",,0
152220,"2014-06-01","""ISO""",,0
644478,"2014-03-01","""ISO""",,0
138517,"2008-04-01","""ISO""",,0
652557,"","""ISO""",,0
392563,"","""ISO""",,0
667997,"2014-03-01","""ISO""",,0
612025,"","""ISO""",,0
399392,"","""ISO""",,0
214733,"2012-09-01","""ISO""",,0
644055,"2014-08-01","""ISO""",,0
326552,"","""ISO""",,0
235829,"2014-06-01","""ISO""",,0
493458,"","""ISO""",,0
327200,"","""ISO""",,0
633991,"","""ISO""",,0
327180,"2011-04-01","""ISO""",,0
151559,"2015-08-01","""ISO""",,0
445034,"2014-03-01","""ISO""",,0
499778,"2015-07-01","""ISO""",,0
781744,"2012-09-01","""ISO""",,0
167592,"","""ISO""",,0
146189,"","""ISO""",,0
810920,"","""ISO""",,0
385479,"2012-09-01","""ISO""",,0
577422,"2012-09-01","""ISO""",,0
351528,"","""ISO""",,0
154120,"2015-06-01","""ISO""",,0
324673,"2015-08-01","""ISO""",,0
638655,"2014-03-01","""ISO""",,0
475105,"2015-01-01","""ISO""",,0
388770,"2014-10-01","""ISO""",,0
478782,"2014-03-01","""ISO""",,0
407036,"9999-01-01","""ISO""",,0
742235,"2015-07-01","""ISO""",,0
361570,"","""ISO""",,0
396964,"","""ISO""",,0
803673,"","""ISO""",,0
705981,"2015-04-01","""ISO""",,0
348222,"","""ISO""",,0
291117,"","""ISO""",,0
589468,"2015-08-01","""ISO""",,0
772804,"2014-10-01","""ISO""",,0
267152,"","""ISO""",,0
318175,"2015-08-01","""ISO""",,0
511238,"2015-09-01","""ISO""",,0
261673,"2009-07-01","""ISO""",,0
474924,"2012-09-01","""ISO""",,0
570423,"2015-09-01","""ISO""",,0
319894,"2015-08-01","""ISO""",,0
723481,"","""ISO""",,0
586271,"","""ISO""",,0
193886,"2014-09-01","""ISO""",,0
707816,"2014-09-01","""ISO""",,0
417273,"","""ISO""",,0
339165,"2014-05-01","""ISO""",,0
766896,"2014-10-01","""ISO""",,0
582035,"","""ISO""",,0
481764,"","""ISO""",,0
634049,"2015-06-01","""ISO""",,0
781362,"","""ISO""",,0
185160,"2014-05-01","""ISO""",,0
240322,"2015-06-01","""ISO""",,0
166345,"","""ISO""",,0
440307,"2014-06-01","""ISO""",,0
621707,"2015-08-01","""ISO""",,0
250845,"","""ISO""",,0
568942,"","""ISO""",,0
541207,"2014-07-01","""ISO""",,0
286006,"2014-03-01","""ISO""",,0
487154,"2015-09-01","""ISO""",,0
695819,"2014-03-01","""ISO""",,0
645039,"2014-01-01","""ISO""",,0
354989,"","""ISO""",,0
489757,"2015-05-01","""ISO""",,0
391104,"","""ISO""",,0
432305,"","""ISO""",,0
814290,"2014-03-01","""ISO""",,0
332916,"2015-03-01","""ISO""",,0
394214,"2010-06-01","""ISO""",,0
591604,"2014-03-01","""ISO""",,0
332464,"2012-09-01","""ISO""",,0
706629,"2015-03-01","""ISO""",,0
399009,"2014-07-01","""ISO""",,0
577568,"","""ISO""",,0
414761,"2014-03-01","""ISO""",,0
544103,"","""ISO""",,0
512782,"2014-11-01","""ISO""",,0
743577,"","""ISO""",,0
282725,"","""ISO""",,0
670588,"","""ISO""",,0
551703,"","""ISO""",,0
618711,"2007-03-01","""ISO""",,0
365806,"9999-01-01","""ISO""",,0
628399,"2012-06-01","""ISO""",,0
516526,"2014-09-01","""ISO""",,0
455975,"2014-08-01","""ISO""",,0
189154,"2015-06-01","""ISO""",,0
150727,"2012-06-01","""ISO""",,0
704942,"","""ISO""",,0
506225,"2013-11-01","""ISO""",,0
591207,"2011-04-01","""ISO""",,0
564577,"2014-10-01","""ISO""",,0
747644,"2015-08-01","""ISO""",,0
247305,"2013-11-01","""ISO""",,0
291040,"2006-06-01","""ISO""",,0
638206,"","""ISO""",,0
486650,"2012-09-01","""ISO""",,0
138580,"2014-10-01","""ISO""",,0
563982,"2015-06-01","""ISO""",,0
343991,"2014-06-01","""ISO""",,0
513646,"2014-05-01","""ISO""",,0
777609,"","""ISO""",,0
422622,"","""ISO""",,0
639219,"2015-08-01","""ISO""",,0
283718,"2014-01-01","""ISO""",,0
637815,"2015-07-01","""ISO""",,0
389916,"2012-09-01","""ISO""",,0
359999,"","""ISO""",,0
223092,"2012-09-01","""ISO""",,0
644661,"2012-09-01","""ISO""",,0
561382,"2015-06-01","""ISO""",,0
554796,"2015-08-01","""ISO""",,0
357194,"","""ISO""",,0
141164,"2006-12-01","""ISO""",,0
168526,"2012-06-01","""ISO""",,0
294241,"2014-10-01","""ISO""",,0
483130,"2015-07-01","""ISO""",,0
672099,"","""ISO""",,0
718089,"2015-09-01","""ISO""",,0
722924,"9999-01-01","""ISO""",,0
746318,"2013-06-01","""ISO""",,0
671261,"2015-01-01","""ISO""",,0
304225,"","""ISO""",,0
566355,"","""ISO""",,0
158521,"","""ISO""",,0
216074,"2014-03-01","""ISO""",,0
251208,"2014-03-01","""ISO""",,0
555453,"","""ISO""",,0
542909,"","""ISO""",,0
715737,"2014-03-01","""ISO""",,0
814587,"","""ISO""",,0
349003,"","""ISO""",,0
402199,"2012-09-01","""ISO""",,0
339306,"2014-03-01","""ISO""",,0
184192,"2012-09-01","""ISO""",,0
499427,"2014-09-01","""ISO""",,0
636464,"","""ISO""",,0
613868,"","""ISO""",,0
343587,"","""ISO""",,0
693120,"","""ISO""",,0
574406,"2015-06-01","""ISO""",,0
673185,"","""ISO""",,0
698044,"2014-05-01","""ISO""",,0
549992,"2015-08-01","""ISO""",,0
451850,"2012-09-01","""ISO""",,0
325274,"2015-09-01","""ISO""",,0
562149,"2012-09-01","""ISO""",,0
412562,"","""ISO""",,0
431044,"","""ISO""",,0
712038,"","""ISO""",,0
267099,"","""ISO""",,0
791905,"2014-03-01","""ISO""",,0
161632,"","""ISO""",,0
682413,"2015-06-01","""ISO""",,0
479420,"2014-05-01","""ISO""",,0
709059,"","""ISO""",,0
315015,"2014-08-01","""ISO""",,0
685213,"2012-09-01","""ISO""",,0
241548,"2015-06-01","""ISO""",,0
184226,"2014-08-01","""ISO""",,0
583442,"2014-03-01","""ISO""",,0
814049,"2011-04-01","""ISO""",,0
788238,"","""ISO""",,0
357100,"2015-09-01","""ISO""",,0
790671,"2008-04-01","""ISO""",,0
295850,"2014-05-01","""ISO""",,0
590161,"2014-09-01","""ISO""",,0
464391,"2013-06-01","""ISO""",,0
594840,"2015-07-01","""ISO""",,0
678678,"","""ISO""",,0
443641,"2014-10-01","""ISO""",,0
251287,"2014-03-01","""ISO""",,0
528950,"2014-08-01","""ISO""",,0
150981,"","""ISO""",,0
437331,"2015-07-01","""ISO""",,0
481063,"2014-04-01","""ISO""",,0
449381,"","""ISO""",,0
619216,"2014-03-01","""ISO""",,0
558400,"","""ISO""",,0
196176,"","""ISO""",,0
647067,"2015-09-01","""ISO""",,0
448108,"2014-09-01","""ISO""",,0
446667,"2009-09-01","""ISO""",,0
240066,"2012-09-01","""ISO""",,0
784588,"","""ISO""",,0
606195,"2012-09-01","""ISO""",,0
311389,"","""ISO""",,0
227369,"2014-06-01","""ISO""",,0
606775,"","""ISO""",,0
435184,"2015-09-01","""ISO""",,0
289542,"2015-09-01","""ISO""",,0
264638,"9999-01-01","""ISO""",,0
752375,"2013-11-01","""ISO""",,0
492032,"2015-08-01","""ISO""",,0
349405,"2014-03-01","""ISO""",,0
499719,"","""ISO""",,0
500044,"2014-11-01","""ISO""",,0
383074,"2014-03-01","""ISO""",,0
558980,"","""ISO""",,0
155395,"2011-04-01","""ISO""",,0
701781,"2012-09-01","""ISO""",,0
348890,"2006-08-01","""ISO""",,0
159925,"2015-09-01","""ISO""",,0
274397,"2014-05-01","""ISO""",,0
561585,"2013-03-01","""ISO""",,0
772255,"2012-07-01","""ISO""",,0
292948,"2012-09-01","""ISO""",,0
782588,"2015-05-01","""ISO""",,0
649785,"2015-08-01","""ISO""",,0
