"tag","host","freq_tag_by_response","response_per_host","average_tokens","min_tokens","max_tokens"
"PositionName","opendataserver.ashevillenc.gov",230,1,2.00,2,2
"PositionName","services.aad.gov.au",230,1,2.00,2,2
"PositionName","services.azgs.az.gov",230,106,2.09,1,4
"PositionName","services.kgs.ku.edu",230,2,2.00,2,2
"PositionName","services.sandre.eaufrance.fr",230,6,3.00,3,3
"PositionName","sg.geodatenzentrum.de",230,6,2.00,2,2
"PositionName","snow.proto.gina.alaska.edu",230,1,1.00,1,1
"PositionName","web2.nbmg.unr.edu",230,51,2.92,1,3
"DeliveryPoint","demo.pycsw.org",222,3,2.00,2,2
"DeliveryPoint","apps.nd.gov",222,1,4.00,4,4
"DeliveryPoint","www.neracoos.org",222,1,3.00,3,3
"DeliveryPoint","xml2.des.state.nh.us",222,8,6.00,6,6
"DeliveryPoint","webarchive.nationalarchives.gov.uk",222,24,2.00,2,2
"DeliveryPoint","web2.nbmg.unr.edu",222,51,3.00,3,3
"DeliveryPoint","taskman.eionet.europa.eu",222,1,1.00,1,1
"DeliveryPoint","snow.proto.gina.alaska.edu",222,1,1.00,1,1
"DeliveryPoint","sg.geodatenzentrum.de",222,6,4.00,4,4
"DeliveryPoint","services.sandre.eaufrance.fr",222,6,4.00,4,4
"DeliveryPoint","services.kgs.ku.edu",222,2,3.00,3,3
"DeliveryPoint","services.azgs.az.gov",222,106,5.74,1,6
"DeliveryPoint","recon.sccf.org",222,1,3.00,3,3
"DeliveryPoint","raster.nationalmap.gov",222,6,3.00,3,3
"DeliveryPoint","mrdata.usgs.gov",222,208,6.00,6,6
"DeliveryPoint","michigan.glin.net",222,2,4.00,4,4
"DeliveryPoint","mapserver.kansasgis.org",222,6,3.00,3,3
"DeliveryPoint","maps.devotes.eu",222,2,2.00,2,2
"DeliveryPoint","maps.carlisle.gov.uk",222,1,3.00,3,3
"DeliveryPoint","kgs.uky.edu",222,3,5.00,5,5
"DeliveryPoint","gstore.unm.edu",222,208,11.00,11,11
"DeliveryPoint","gis.wgnhs.org",222,6,4.00,4,4
"DeliveryPoint","gisweb.unr.edu",222,1,3.00,3,3
"DeliveryPoint","geothermal.isgs.illinois.edu",222,107,4.07,3,8
"DeliveryPoint","geonames.nga.mil",222,1,1.00,1,1
"DeliveryPoint","geobrain.laits.gmu.edu",222,2,5.00,5,5
"DeliveryPoint","ebolageonode.org",222,2,2.00,2,2
"DeliveryPoint","atlas.wvgs.wvnet.edu",222,24,4.00,4,4
"HoursOfService","demo.pycsw.org",128,3,3.00,3,3
"HoursOfService","ebolageonode.org",128,2,3.00,3,3
"Facsimile","mgs.geology.wmich.edu",128,7,1.00,1,1
"Facsimile","mrdata.usgs.gov",128,208,1.00,1,1
"Facsimile","raster.nationalmap.gov",128,6,2.00,2,2
"Facsimile","services.azgs.az.gov",128,106,1.00,1,1
"Facsimile","services.kgs.ku.edu",128,2,2.00,2,2
"Facsimile","services.sandre.eaufrance.fr",128,6,1.00,1,1
"Facsimile","sg.geodatenzentrum.de",128,6,5.00,5,5
"Facsimile","taskman.eionet.europa.eu",128,1,1.00,1,1
"Facsimile","web2.nbmg.unr.edu",128,51,1.00,1,1
"Facsimile","webarchive.nationalarchives.gov.uk",128,24,1.00,1,1
"HoursOfService","atlas.wvgs.wvnet.edu",128,24,5.50,5,6
"HoursOfService","geothermal.isgs.illinois.edu",128,107,6.85,1,7
"HoursOfService","gisweb.unr.edu",128,1,1.00,1,1
"HoursOfService","gstore.unm.edu",128,208,3.00,3,3
"HoursOfService","maps.devotes.eu",128,2,3.00,3,3
"HoursOfService","mgs.geology.wmich.edu",128,7,16.00,8,24
"HoursOfService","mrdata.usgs.gov",128,208,3.00,3,3
"HoursOfService","taskman.eionet.europa.eu",128,1,1.00,1,1
"HoursOfService","web2.nbmg.unr.edu",128,51,1.00,1,1
"Facsimile","atlas.wvgs.wvnet.edu",128,24,1.00,1,1
"Facsimile","demo.pycsw.org",128,3,1.00,1,1
"Facsimile","ebolageonode.org",128,2,1.00,1,1
"Facsimile","geobrain.laits.gmu.edu",128,2,2.00,2,2
"Facsimile","geothermal.isgs.illinois.edu",128,107,2.00,2,2
"Facsimile","gisweb.unr.edu",128,1,1.00,1,1
"Facsimile","gstore.unm.edu",128,208,2.00,2,2
"Facsimile","maps.devotes.eu",128,2,1.00,1,1
"Facsimile","mapserver.kansasgis.org",128,6,2.00,2,2
"ContactInstructions","maps.devotes.eu",90,2,7.00,7,7
"ContactInstructions","mrdata.usgs.gov",90,208,4.00,4,4
"ContactInstructions","services.azgs.az.gov",90,106,4.60,4,5
"ContactInstructions","taskman.eionet.europa.eu",90,1,1.00,1,1
"ContactInstructions","web2.nbmg.unr.edu",90,51,1.00,1,1
"ContactInstructions","webservices.nationalatlas.gov",90,6,16.00,16,16
"ContactInstructions","gstore.unm.edu",90,208,3.00,3,3
"ContactInstructions","www.geochron.org",90,2,2.00,2,2
"ContactInstructions","demo.pycsw.org",90,3,7.00,7,7
"ContactInstructions","ebolageonode.org",90,2,7.00,7,7
"ContactInstructions","gisweb.unr.edu",90,1,1.00,1,1
