"id","age","min","num_lineage_tokens","num_lineage_elements","num_quality_tokens","num_quality_elements"
430852,"2014-06-01","""FGDC""",880,15,819,15
430874,"2014-05-01","""ISO""",25,1,,0
430875,"2004-11-01","""FGDC""",1905,3,167,3
430887,"","""ISO""",11,1,,0
430888,"2015-09-01","""FGDC""",,0,43,1
430899,"2007-01-01","""FGDC""",768,8,346,8
430903,"2004-02-01","""FGDC""",,0,,0
430907,"2015-10-01","""FGDC""",2905,5,158,5
430908,"2010-08-01","""FGDC""",620,10,378,10
430913,"2015-08-01","""FGDC""",288,12,12,12
430929,"2010-04-01","""FGDC""",316,16,620,16
430941,"2015-08-01","""ISO""",41,1,22,1
430959,"2014-07-01","""ISO""",,0,,0
430973,"2012-06-01","""FGDC""",144,4,181,4
430988,"2011-07-01","""FGDC""",2097,3,167,3
431007,"2008-04-01","""ISO""",,0,,0
431012,"2012-06-01","""ISO""",,0,44,2
431044,"","""ISO""",,0,,0
431062,"1999-12-01","""FGDC""",1887,3,167,3
431063,"2014-03-01","""FGDC""",3330,5,177,5
431074,"","""ISO""",422,1,,0
431078,"2004-11-01","""FGDC""",648,20,165,20
431097,"2015-07-01","""ISO""",,0,,0
431135,"2004-05-01","""FGDC""",596,12,1914,12
431139,"2004-05-01","""FGDC""",20,10,1358,10
431183,"2006-07-01","""ISO""",,0,356,2
431187,"2015-05-01","""ISO""",16,1,,0
431207,"2012-09-01","""FGDC""",,0,,0
431215,"2012-12-01","""FGDC""",1044,12,304,12
431226,"2007-03-01","""FGDC""",2260,15,771,15
431231,"2011-09-01","""FGDC""",1155,10,1076,10
431257,"2005-10-01","""ISO""",,0,98,2
431278,"","""ISO""",35,1,,0
431294,"2015-04-01","""ISO""",41,1,22,1
431297,"2008-07-01","""FGDC""",620,10,388,10
431311,"2015-08-01","""FGDC""",68,8,8,8
431325,"2013-11-01","""ISO""",41,1,22,1
431361,"2007-10-01","""FGDC""",1905,3,167,3
431363,"2014-08-01","""FGDC""",145,10,106,10
431411,"2015-02-01","""FGDC""",750,15,630,15
431414,"2008-04-01","""FGDC""",,0,,0
431429,"2015-02-01","""FGDC""",360,4,58,4
431435,"2015-09-01","""FGDC""",16,12,12,12
431460,"2013-11-01","""ISO""",41,1,22,1
431468,"","""ISO""",,0,,0
431491,"2012-01-01","""FGDC""",895,5,21,5
431494,"2010-10-01","""ISO""",,0,,0
431503,"2014-12-01","""FGDC""",900,10,772,10
431531,"2015-07-01","""ISO""",,0,,0
431548,"2012-09-01","""ISO""",,0,,0
431561,"2014-09-01","""FGDC""",170,4,4,4
431570,"2014-03-01","""FGDC""",1570,20,388,20
431678,"2013-06-01","""FGDC""",190,2,,0
431712,"2014-06-01","""ISO""",,0,105,1
431726,"2012-02-01","""FGDC""",1236,12,447,12
431739,"2006-03-01","""FGDC""",1260,9,216,9
431740,"","""ISO""",,0,,0
431771,"2015-05-01","""ISO""",18,1,54,1
431772,"2015-09-01","""ISO""",4,1,,0
431786,"2014-05-01","""ISO""",21,1,,0
431787,"2014-08-01","""ISO""",62,1,,0
431828,"2011-09-01","""FGDC""",1887,3,167,3
431841,"2011-12-01","""ISO""",,0,60,2
431843,"2010-08-01","""FGDC""",13,4,,0
431855,"","""ISO""",66,1,,0
431859,"2015-04-01","""ISO""",18,1,54,1
431862,"","""ISO""",9,1,,0
431867,"2012-02-01","""FGDC""",1315,5,21,5
431890,"","""ISO""",1,1,,0
431919,"2014-12-01","""FGDC""",935,10,746,10
431923,"2008-04-01","""ISO""",,0,,0
431925,"2014-06-01","""ISO""",41,1,22,1
431929,"","""ISO""",36,1,,0
431932,"2011-06-01","""FGDC""",13988,12,1794,12
431968,"2010-04-01","""FGDC""",316,16,620,16
431984,"2011-01-01","""FGDC""",2097,3,167,3
431988,"","""ISO""",62,1,,0
432009,"2012-01-01","""FGDC""",246,6,44,6
432037,"2014-12-01","""ISO""",,0,,0
432038,"2015-04-01","""FGDC""",156,3,66,3
432046,"2010-11-01","""FGDC""",,0,,0
432057,"2014-10-01","""FGDC""",290,5,51,5
432064,"2003-08-01","""FGDC""",1905,3,167,3
432070,"2012-01-01","""FGDC""",1221,3,266,3
432072,"2015-09-01","""FGDC""",16,12,12,12
432088,"2014-08-01","""ISO""",121,1,,0
432090,"2015-10-01","""FGDC""",2905,5,158,5
432096,"","""ISO""",140,1,,0
432099,"2007-05-01","""FGDC""",6,3,,0
432105,"2015-05-01","""ISO""",18,1,54,1
432159,"2008-03-01","""FGDC""",575,5,285,5
432176,"2008-03-01","""FGDC""",575,5,285,5
432177,"1998-07-01","""FGDC""",475,10,702,10
432197,"2012-09-01","""FGDC""",,0,,0
432201,"","""ISO""",1,1,,0
432246,"2012-02-01","""FGDC""",615,10,414,10
432257,"2011-07-01","""FGDC""",495,5,5,5
432275,"2010-09-01","""FGDC""",12,1,,0
432298,"","""ISO""",1,1,,0
432301,"2004-03-01","""FGDC""",1905,3,167,3
432305,"","""ISO""",,0,,0
432309,"2010-04-01","""FGDC""",316,16,620,16
432323,"2010-10-01","""FGDC""",1887,3,167,3
432334,"1992-10-01","""FGDC""",1887,3,167,3
432336,"","""ISO""",20,1,,0
432348,"1996-12-01","""FGDC""",1887,3,167,3
432351,"","""ISO""",,0,,0
432372,"2012-12-01","""ISO""",,0,326,2
432383,"2013-02-01","""FGDC""",,0,1,1
432396,"2007-03-01","""FGDC""",72,10,245,10
432398,"2011-07-01","""FGDC""",146,2,256,2
432412,"2012-02-01","""FGDC""",1712,4,263,4
432413,"2010-01-01","""ISO""",,0,,0
432431,"","""ISO""",,0,,0
432449,"2004-09-01","""FGDC""",1905,3,167,3
432475,"2015-03-01","""ISO""",24,1,,0
432484,"2013-09-01","""FGDC""",650,5,348,5
432488,"","""ISO""",33,1,,0
432509,"2015-10-01","""FGDC""",2905,5,158,5
432528,"","""ISO""",1,1,,0
432533,"","""ISO""",421,1,,0
432536,"2014-05-01","""FGDC""",,0,,0
432546,"2012-09-01","""FGDC""",,0,,0
432582,"2012-02-01","""FGDC""",,0,6,1
432598,"2015-07-01","""ISO""",68,1,,0
432600,"2014-12-01","""FGDC""",345,10,580,10
432616,"","""ISO""",33,1,,0
432625,"","""ISO""",,0,,0
432631,"2014-09-01","""FGDC""",11,1,,0
432634,"2011-09-01","""FGDC""",636,9,339,9
432635,"2003-12-01","""FGDC""",216,3,3,3
432660,"2014-03-01","""ISO""",121,1,,0
432671,"2014-03-01","""ISO""",121,1,,0
432674,"2015-09-01","""FGDC""",420,16,332,16
432702,"2011-03-01","""ISO""",,0,30,2
432704,"2002-12-01","""FGDC""",1887,3,167,3
432714,"2011-12-01","""FGDC""",5,5,5,5
432750,"2015-08-01","""FGDC""",,0,,0
432809,"2013-06-01","""ISO""",12,1,10,1
432810,"","""ISO""",32,1,,0
432821,"2014-03-01","""ISO""",121,1,,0
432844,"2006-01-01","""FGDC""",725,5,712,5
432848,"2012-02-01","""FGDC""",125,5,18,5
432853,"2013-02-01","""FGDC""",,0,1,1
432855,"","""ISO""",63,1,,0
432858,"2015-05-01","""ISO""",18,1,54,1
432866,"2013-10-01","""FGDC""",,0,1,1
432882,"","""ISO""",66,1,,0
432916,"2008-09-01","""FGDC""",1620,4,238,4
432920,"2010-01-01","""ISO""",,0,,0
432925,"2014-07-01","""FGDC""",744,4,346,4
432941,"","""ISO""",,0,,0
432992,"2015-08-01","""ISO""",105,4,,0
432994,"2011-07-01","""FGDC""",610,10,382,10
432997,"2015-08-01","""FGDC""",2604,21,387,21
433006,"2015-09-01","""ISO""",4,1,,0
433009,"2003-10-01","""FGDC""",240,4,19,4
433010,"2014-06-01","""ISO""",41,1,,0
433034,"","""ISO""",1,1,,0
433046,"2013-11-01","""ISO""",41,1,22,1
433063,"2014-10-01","""ISO""",11,1,,0
433078,"2007-08-01","""FGDC""",316,20,315,20
433090,"2015-10-01","""FGDC""",2905,5,158,5
433102,"2015-08-01","""ISO""",6,1,,0
433108,"2013-03-01","""ISO""",,0,40,2
433119,"2013-03-01","""FGDC""",3410,5,229,5
433156,"2010-09-01","""FGDC""",12,6,,0
433175,"2013-12-01","""FGDC""",792,3,181,3
433179,"","""ISO""",,0,,0
433188,"2015-08-01","""FGDC""",,0,,0
433189,"2014-12-01","""FGDC""",900,10,1092,10
433197,"2014-09-01","""ISO""",127,1,,0
433199,"2015-02-01","""ISO""",20,1,,0
433202,"2012-09-01","""FGDC""",,0,,0
433237,"2006-12-01","""FGDC""",12,6,72,6
433290,"2015-08-01","""FGDC""",123,3,309,3
433297,"2015-10-01","""FGDC""",2905,5,158,5
433348,"2000-07-01","""FGDC""",184,4,157,4
433361,"2008-03-01","""FGDC""",1905,3,167,3
433372,"","""ISO""",184,1,,0
433378,"","""ISO""",1,1,,0
433415,"2013-11-01","""ISO""",41,1,22,1
433455,"2012-06-01","""ISO""",,0,44,2
433461,"","""ISO""",,0,,0
433465,"2006-07-01","""FGDC""",366,3,36,3
433488,"2015-01-01","""ISO""",42,1,,0
433494,"","""ISO""",4,1,15,1
433498,"2015-08-01","""FGDC""",120,12,12,12
433503,"2009-02-01","""FGDC""",144,4,207,4
433523,"","""ISO""",69,1,,0
433552,"2015-10-01","""FGDC""",2905,5,158,5
433573,"2012-09-01","""ISO""",,0,,0
433574,"2007-01-01","""FGDC""",3805,30,1908,30
433578,"2006-10-01","""FGDC""",780,15,231,15
433582,"2015-10-01","""FGDC""",2905,5,158,5
433583,"2012-09-01","""ISO""",,0,,0
433584,"2015-04-01","""FGDC""",156,3,85,3
433589,"","""ISO""",416,1,,0
433596,"2014-07-01","""ISO""",30,1,,0
433601,"2011-07-01","""FGDC""",495,5,5,5
433608,"9999-01-01","""ISO""",,0,2,2
433629,"2004-12-01","""FGDC""",1887,3,167,3
433649,"2012-06-01","""FGDC""",123,3,309,3
433678,"2009-05-01","""FGDC""",279,6,94,6
433688,"2014-12-01","""FGDC""",2750,10,288,10
433721,"","""ISO""",,0,,0
433723,"2008-07-01","""FGDC""",620,10,388,10
433750,"2014-01-01","""FGDC""",910,5,169,5
433771,"2004-10-01","""FGDC""",1905,3,167,3
433807,"2009-10-01","""FGDC""",620,10,348,10
433822,"2015-08-01","""FGDC""",368,24,24,24
433862,"2015-09-01","""ISO""",6,1,,0
433873,"","""ISO""",30,1,,0
433887,"2015-07-01","""FGDC""",84,12,12,12
433889,"","""ISO""",,0,,0
433893,"2010-09-01","""FGDC""",1887,3,167,3
433918,"2014-11-01","""ISO""",551,1,,0
433922,"","""ISO""",,0,,0
433934,"2014-03-01","""ISO""",,0,2,2
433940,"2015-02-01","""FGDC""",477,27,2025,27
433955,"2015-02-01","""FGDC""",1290,10,158,10
434001,"2012-09-01","""FGDC""",,0,,0
434022,"2012-04-01","""FGDC""",910,15,162,15
434024,"2004-09-01","""FGDC""",1905,3,167,3
434041,"","""ISO""",45,1,,0
434049,"2013-11-01","""ISO""",12,1,10,1
434051,"2011-01-01","""FGDC""",600,10,414,10
434086,"","""ISO""",1,1,,0
434093,"2014-07-01","""ISO""",,0,,0
434097,"2007-03-01","""FGDC""",2590,15,279,15
434102,"2015-09-01","""FGDC""",16,12,12,12
434103,"2009-12-01","""FGDC""",378,3,80,3
434126,"","""ISO""",,0,,0
434127,"2015-09-01","""FGDC""",16,12,12,12
434136,"2009-10-01","""FGDC""",2,1,,0
434137,"2012-09-01","""ISO""",,0,42,2
434143,"2013-06-01","""ISO""",,0,,0
434144,"2005-06-01","""FGDC""",1905,3,167,3
434155,"2012-02-01","""ISO""",,0,,0
434181,"2007-04-01","""FGDC""",470,4,40,4
434185,"2008-04-01","""FGDC""",,0,,0
434192,"2002-01-01","""FGDC""",712,40,7440,40
434202,"2013-11-01","""ISO""",41,1,22,1
434218,"2011-04-01","""ISO""",94,2,2,2
434220,"2015-09-01","""FGDC""",4,4,4,4
434236,"","""ISO""",,0,,0
434251,"2011-07-01","""FGDC""",2115,3,167,3
434282,"2015-02-01","""FGDC""",312,4,58,4
434290,"2013-06-01","""ISO""",,0,,0
434293,"2012-06-01","""ISO""",,0,44,2
434307,"2011-05-01","""FGDC""",324,20,775,20
434325,"2014-12-01","""ISO""",,0,,0
434329,"","""ISO""",69,1,,0
434335,"2012-12-01","""FGDC""",1044,12,304,12
434349,"2008-01-01","""FGDC""",,0,,0
434352,"2013-01-01","""FGDC""",5188,68,21012,68
434361,"2011-10-01","""FGDC""",75,5,21,5
434386,"","""ISO""",,0,,0
434388,"2006-01-01","""FGDC""",328,4,106,4
434444,"2003-10-01","""FGDC""",1265,5,98,5
434468,"2012-09-01","""FGDC""",,0,,0
434521,"2010-09-01","""ISO""",,0,190,2
434523,"2015-08-01","""FGDC""",,0,,0
434540,"2014-07-01","""ISO""",114,1,,0
434553,"2015-09-01","""ISO""",14,1,,0
434568,"","""ISO""",,0,,0
434595,"","""ISO""",,0,,0
434596,"2015-10-01","""FGDC""",2905,5,158,5
434609,"2012-09-01","""ISO""",,0,,0
434636,"","""ISO""",434,1,,0
434638,"2015-08-01","""FGDC""",636,4,686,4
434645,"","""ISO""",,0,,0
434658,"2012-06-01","""ISO""",,0,44,2
434681,"2011-06-01","""FGDC""",365,5,12,5
434692,"1991-11-01","""FGDC""",1887,3,167,3
434700,"2008-08-01","""FGDC""",620,10,388,10
434746,"2013-07-01","""ISO""",,0,90,2
434773,"2012-06-01","""ISO""",,0,44,2
434780,"2007-11-01","""FGDC""",1887,3,167,3
434794,"2015-10-01","""FGDC""",2905,5,158,5
434797,"2015-10-01","""FGDC""",2905,5,158,5
434798,"2010-04-01","""FGDC""",316,16,620,16
434814,"","""ISO""",9,1,,0
434819,"2015-09-01","""ISO""",103,1,,0
434830,"2015-08-01","""FGDC""",,0,,0
434835,"2001-04-01","""ISO""",,0,26,2
434840,"2012-02-01","""FGDC""",1005,5,21,5
434870,"2015-05-01","""ISO""",18,1,54,1
434882,"1999-04-01","""FGDC""",146,6,81,6
434904,"2013-09-01","""ISO""",,0,104,2
434911,"2010-12-01","""FGDC""",12,6,51,6
434912,"2003-10-01","""FGDC""",236,4,19,4
434917,"2014-03-01","""ISO""",8,1,,0
434921,"2015-10-01","""FGDC""",2905,5,158,5
434926,"2013-05-01","""FGDC""",650,5,274,5
434979,"2012-09-01","""ISO""",,0,,0
434983,"2014-04-01","""ISO""",,0,8,2
434992,"2010-06-01","""FGDC""",68,6,123,6
435008,"2012-06-01","""FGDC""",2,1,,0
435067,"","""ISO""",1,1,,0
435088,"2006-06-01","""FGDC""",150,2,71,2
435148,"2010-01-01","""FGDC""",2097,3,167,3
435175,"2015-08-01","""ISO""",6,1,,0
435184,"2015-09-01","""ISO""",12,1,,0
435194,"2014-07-01","""FGDC""",698,4,150,4
435203,"2012-09-01","""ISO""",,0,,0
435205,"2007-05-01","""FGDC""",8,4,,0
435207,"2015-08-01","""ISO""",30,1,,0
435216,"2009-10-01","""FGDC""",1683,3,151,3
435236,"","""ISO""",,0,,0
435244,"2014-12-01","""FGDC""",900,10,1038,10
435271,"2010-10-01","""FGDC""",1887,3,167,3
435292,"2015-08-01","""FGDC""",484,16,332,16
435299,"2014-03-01","""ISO""",121,1,,0
435335,"2012-09-01","""FGDC""",,0,,0
435339,"2014-11-01","""FGDC""",99,3,456,3
435347,"","""ISO""",,0,,0
435401,"2007-02-01","""FGDC""",1905,3,167,3
435404,"2014-09-01","""ISO""",,0,102,2
435408,"2010-06-01","""FGDC""",8,4,,0
435425,"2013-11-01","""ISO""",12,1,10,1
435426,"","""ISO""",1,1,,0
435432,"","""ISO""",1,1,,0
435441,"2010-08-01","""ISO""",,0,190,2
435443,"2006-01-01","""FGDC""",604,16,1076,16
435456,"2006-08-01","""FGDC""",1076,24,1512,24
435459,"2014-12-01","""FGDC""",345,10,580,10
435464,"2010-04-01","""FGDC""",316,16,620,16
435469,"","""ISO""",423,1,,0
435476,"2010-10-01","""FGDC""",11648,48,9168,48
435490,"2007-04-01","""FGDC""",2115,3,167,3
435492,"2004-12-01","""FGDC""",1887,3,167,3
435497,"1998-03-01","""ISO""",,0,56,2
435498,"2012-07-01","""FGDC""",1887,3,167,3
435508,"2015-08-01","""ISO""",172,1,,0
435513,"2014-03-01","""FGDC""",1850,15,276,15
435538,"2014-09-01","""FGDC""",115,15,570,15
435549,"1998-07-01","""FGDC""",475,10,702,10
435563,"","""ISO""",29,1,,0
435591,"2011-07-01","""FGDC""",146,2,244,2
435611,"2006-08-01","""FGDC""",2780,44,1914,44
435612,"2014-11-01","""FGDC""",38,2,11,2
435624,"2014-06-01","""ISO""",12,1,10,1
435630,"2015-09-01","""ISO""",7,1,,0
435641,"2012-01-01","""FGDC""",225,15,63,15
435644,"2015-07-01","""ISO""",5,1,,0
435648,"2015-06-01","""ISO""",32,1,,0
435656,"2013-06-01","""FGDC""",144,3,105,3
435660,"2000-03-01","""FGDC""",1225,20,1192,20
435669,"2013-02-01","""ISO""",,0,80,2
435675,"2015-08-01","""ISO""",12,1,,0
435705,"2012-03-01","""FGDC""",110,5,21,5
435706,"2013-11-01","""ISO""",41,1,22,1
435719,"","""ISO""",64,1,,0
435724,"2010-07-01","""ISO""",,0,2,2
435732,"2014-09-01","""ISO""",39,1,,0
435761,"2014-03-01","""ISO""",121,1,,0
435771,"2014-04-01","""FGDC""",2064,3,167,3
435838,"2012-09-01","""FGDC""",,0,,0
435851,"2013-02-01","""FGDC""",,0,,0
435910,"2015-07-01","""ISO""",44,1,,0
435914,"2014-05-01","""ISO""",104,1,,0
435923,"1998-09-01","""ISO""",,0,16,2
435927,"2015-09-01","""FGDC""",8,8,8,8
435940,"2013-06-01","""ISO""",41,1,22,1
435944,"2014-06-01","""ISO""",41,1,22,1
435954,"2009-08-01","""ISO""",,0,22,2
436000,"2013-11-01","""ISO""",12,1,10,1
436004,"2013-06-01","""ISO""",12,1,10,1
436018,"2014-06-01","""FGDC""",,0,,0
436027,"2015-07-01","""FGDC""",472,4,632,4
436041,"2014-12-01","""FGDC""",,0,,0
436059,"2007-10-01","""ISO""",,0,80,2
436071,"","""ISO""",8,1,,0
436081,"2007-08-01","""FGDC""",490,20,424,20
436094,"2010-03-01","""ISO""",,0,11,1
436102,"2015-10-01","""FGDC""",2905,5,158,5
436120,"2010-10-01","""FGDC""",123,3,309,3
436123,"2014-06-01","""ISO""",41,1,22,1
436138,"2013-09-01","""FGDC""",68,4,26,4
436141,"2010-04-01","""FGDC""",316,16,620,16
436153,"2014-04-01","""ISO""",,0,,0
436154,"","""ISO""",,0,,0
436167,"","""ISO""",,0,,0
436170,"2012-11-01","""ISO""",,0,,0
436175,"2015-07-01","""ISO""",5,1,,0
436198,"2011-07-01","""FGDC""",146,2,244,2
436237,"2004-11-01","""FGDC""",12,2,19,2
436241,"2008-09-01","""FGDC""",620,10,374,10
436273,"2015-04-01","""ISO""",,0,,0
436279,"2011-02-01","""ISO""",,0,,0
436303,"2015-06-01","""FGDC""",,0,,0
436306,"2015-02-01","""FGDC""",1410,5,84,5
436311,"","""ISO""",,0,,0
436314,"2008-09-01","""ISO""",,0,2,2
436345,"2012-09-01","""ISO""",,0,,0
436351,"2007-11-01","""FGDC""",954,2,142,2
436376,"","""ISO""",,0,,0
436385,"2011-10-01","""FGDC""",2115,3,167,3
436388,"2015-02-01","""FGDC""",156,4,58,4
436391,"2014-03-01","""ISO""",121,1,,0
436397,"2014-07-01","""FGDC""",1436,4,243,4
436399,"","""ISO""",32,1,,0
436411,"2014-01-01","""FGDC""",1683,3,151,3
436419,"2014-06-01","""ISO""",41,1,22,1
436448,"2004-02-01","""FGDC""",608,12,1941,12
436454,"2014-12-01","""FGDC""",950,10,840,10
436461,"2010-10-01","""FGDC""",1887,3,167,3
436462,"2015-04-01","""ISO""",18,1,54,1
436464,"2014-06-01","""ISO""",41,1,22,1
436468,"2013-11-01","""ISO""",41,1,22,1
436480,"2011-04-01","""FGDC""",100,4,146,4
436488,"","""ISO""",,0,,0
436492,"2008-09-01","""FGDC""",1440,4,196,4
436494,"2014-10-01","""ISO""",4,1,,0
436518,"2015-04-01","""ISO""",18,1,54,1
436520,"2008-07-01","""FGDC""",620,10,386,10
436542,"2015-10-01","""FGDC""",2905,5,158,5
436543,"2006-12-01","""FGDC""",4,2,24,2
436550,"2000-11-01","""FGDC""",1887,3,167,3
436579,"2014-10-01","""ISO""",,0,,0
436607,"2015-08-01","""ISO""",6,1,,0
436618,"2015-03-01","""FGDC""",18,9,,0
436620,"","""ISO""",,0,,0
436657,"2015-06-01","""ISO""",24,1,,0
436665,"","""ISO""",,0,,0
436683,"2012-06-01","""ISO""",,0,44,2
436685,"2007-12-01","""ISO""",,0,68,2
436687,"2014-07-01","""FGDC""",2115,10,290,10
436689,"2013-11-01","""ISO""",41,1,22,1
436692,"2014-06-01","""ISO""",41,1,22,1
436717,"2007-12-01","""FGDC""",96,4,407,4
436723,"2015-02-01","""ISO""",17,1,,0
436740,"2010-04-01","""FGDC""",316,16,620,16
436749,"1998-07-01","""FGDC""",650,15,1053,15
436759,"2015-05-01","""ISO""",18,1,54,1
436773,"2011-07-01","""FGDC""",146,2,244,2
436782,"2009-05-01","""FGDC""",50,2,19,2
436793,"2008-06-01","""FGDC""",56,2,17,2
436832,"","""ISO""",,0,,0
436833,"2007-09-01","""FGDC""",1905,3,167,3
436846,"2008-02-01","""FGDC""",1905,3,167,3
436857,"2013-10-01","""ISO""",,0,,0
436871,"2012-07-01","""FGDC""",4155,15,522,15
436885,"2015-10-01","""FGDC""",2905,5,158,5
436910,"2008-07-01","""FGDC""",640,20,776,20
436925,"2014-12-01","""FGDC""",345,10,580,10
436947,"2008-06-01","""FGDC""",12,6,10,6
436951,"2013-02-01","""ISO""",,0,,0
437001,"2015-08-01","""FGDC""",,0,,0
437010,"1984-08-01","""FGDC""",1887,3,167,3
437021,"2004-12-01","""FGDC""",1887,3,167,3
437028,"2014-12-01","""FGDC""",,0,,0
437044,"1989-12-01","""FGDC""",1887,3,167,3
437056,"2015-06-01","""FGDC""",4,4,4,4
437064,"2015-09-01","""FGDC""",,0,,0
437070,"2014-06-01","""ISO""",89,1,,0
437072,"2013-03-01","""FGDC""",6204,6,739,6
437073,"","""ISO""",420,1,,0
437080,"2015-01-01","""ISO""",,0,,0
437093,"2006-10-01","""FGDC""",1220,20,296,20
437103,"2013-11-01","""ISO""",41,1,22,1
437148,"2015-06-01","""FGDC""",2708,168,5754,168
437164,"2014-12-01","""FGDC""",440,4,135,4
437166,"2013-06-01","""ISO""",12,1,10,1
437173,"2008-08-01","""FGDC""",620,10,388,10
437177,"","""ISO""",,0,,0
437187,"2013-11-01","""ISO""",,0,108,2
437194,"2009-02-01","""FGDC""",35,15,255,15
437219,"2014-07-01","""ISO""",,0,,0
437225,"2007-01-01","""ISO""",,0,,0
437234,"2009-03-01","""ISO""",,0,80,2
437239,"1998-07-01","""FGDC""",475,10,702,10
437252,"2014-03-01","""ISO""",121,1,,0
437278,"2009-08-01","""FGDC""",74,2,163,2
437281,"2015-10-01","""FGDC""",2905,5,158,5
437298,"2006-12-01","""FGDC""",1,1,41,1
437306,"9999-01-01","""ISO""",,0,,0
437309,"","""ISO""",167,1,,0
437324,"2012-09-01","""ISO""",,0,,0
437331,"2015-07-01","""ISO""",5,1,,0
437336,"1975-10-01","""FGDC""",1887,3,167,3
437350,"2010-08-01","""FGDC""",2485,10,338,10
437357,"2012-02-01","""FGDC""",130,5,18,5
437366,"2004-05-01","""FGDC""",596,12,1914,12
437369,"","""ISO""",,0,,0
437374,"2015-08-01","""ISO""",2,1,,0
437375,"2006-07-01","""ISO""",,0,356,2
437388,"1985-09-01","""FGDC""",1887,3,167,3
437420,"2013-10-01","""ISO""",22,1,,0
437426,"2014-12-01","""FGDC""",2445,35,2520,35
437451,"2015-03-01","""ISO""",,0,22,1
437459,"1977-10-01","""FGDC""",1887,3,167,3
437476,"2010-04-01","""FGDC""",316,16,620,16
437524,"2011-12-01","""FGDC""",85,5,21,5
437526,"","""ISO""",,0,,0
437545,"1999-12-01","""FGDC""",1887,3,167,3
437547,"2015-10-01","""FGDC""",2905,5,158,5
437549,"2015-08-01","""ISO""",,0,,0
437555,"2011-07-01","""FGDC""",146,2,256,2
437557,"","""ISO""",196,1,,0
437558,"2013-11-01","""ISO""",41,1,22,1
437564,"2015-10-01","""FGDC""",2905,5,158,5
437574,"2006-11-01","""FGDC""",1887,3,167,3
437582,"2014-08-01","""ISO""",121,1,,0
437589,"2012-06-01","""ISO""",,0,,0
437594,"","""ISO""",29,1,,0
437595,"2015-05-01","""ISO""",18,1,54,1
437621,"","""ISO""",33,1,,0
437661,"2015-04-01","""ISO""",583,2,178,2
437691,"2004-06-01","""ISO""",,0,32,2
437693,"1983-10-01","""FGDC""",2040,3,167,3
437721,"2011-01-01","""FGDC""",600,10,414,10
437744,"","""ISO""",45,1,,0
437761,"2012-03-01","""FGDC""",35,5,21,5
437764,"","""ISO""",29,1,,0
437785,"2015-10-01","""FGDC""",2905,5,158,5
437808,"2013-11-01","""ISO""",12,1,10,1
437818,"2004-10-01","""FGDC""",956,4,9,4
437819,"1994-10-01","""FGDC""",1887,3,167,3
437848,"2011-04-01","""ISO""",,0,,0
437856,"2014-06-01","""ISO""",41,1,22,1
437860,"2006-01-01","""FGDC""",580,4,686,4
437873,"2014-06-01","""ISO""",123,1,,0
437894,"2015-07-01","""FGDC""",123,3,309,3
437933,"2012-10-01","""FGDC""",1683,3,151,3
437937,"2012-11-01","""FGDC""",296,6,558,6
437941,"2012-01-01","""FGDC""",1175,5,21,5
437966,"2010-10-01","""ISO""",,0,24,1
437972,"2008-10-01","""FGDC""",576,18,567,18
438000,"2008-03-01","""FGDC""",1905,3,167,3
438017,"","""ISO""",424,1,,0
438038,"2012-07-01","""FGDC""",6012,80,26020,80
438048,"2015-10-01","""FGDC""",2905,5,158,5
438049,"2009-04-01","""FGDC""",976,4,269,4
438054,"2014-12-01","""FGDC""",345,10,580,10
438066,"2015-02-01","""FGDC""",20,4,163,4
438084,"","""ISO""",,0,,0
438099,"","""ISO""",19,1,,0
438101,"2012-09-01","""ISO""",,0,,0
438105,"2012-09-01","""ISO""",,0,,0
438108,"","""ISO""",45,1,,0
438113,"","""ISO""",,0,,0
438136,"1998-07-01","""FGDC""",650,15,1053,15
438138,"2013-05-01","""ISO""",,0,50,2
438142,"2013-10-01","""FGDC""",,0,1,1
438145,"2014-06-01","""ISO""",41,1,22,1
438162,"2014-06-01","""ISO""",41,1,22,1
438190,"2014-01-01","""ISO""",,0,64,2
438193,"2005-01-01","""FGDC""",60,5,108,5
438194,"2012-02-01","""FGDC""",125,5,21,5
438195,"2012-11-01","""FGDC""",1887,3,167,3
438205,"1976-09-01","""FGDC""",1887,3,167,3
438230,"2012-06-01","""FGDC""",2516,4,237,4
438247,"1998-07-01","""FGDC""",475,10,702,10
438258,"2010-04-01","""FGDC""",356,36,1395,36
438297,"2015-10-01","""FGDC""",2905,5,158,5
438301,"","""ISO""",1,1,,0
438302,"2014-06-01","""ISO""",623,3,,0
438325,"2013-06-01","""ISO""",12,1,10,1
438357,"2012-07-01","""ISO""",,0,42,2
438361,"","""ISO""",433,1,,0
438363,"2015-07-01","""FGDC""",,0,,0
438364,"2015-05-01","""FGDC""",2064,3,167,3
438375,"2009-05-01","""FGDC""",674,2,42,2
438404,"9999-01-01","""ISO""",,0,22,2
438458,"2011-09-01","""FGDC""",625,5,906,5
438474,"2004-02-01","""FGDC""",2,1,,0
438488,"2012-09-01","""ISO""",,0,,0
438491,"2015-08-01","""ISO""",58,1,,0
438500,"2008-08-01","""FGDC""",620,10,386,10
438501,"2015-05-01","""FGDC""",,0,25,5
438505,"2014-08-01","""ISO""",121,1,,0
438513,"","""ISO""",40,1,,0
438515,"2012-09-01","""FGDC""",,0,,0
